artist,title,album,url,isDownloaded
Machine Gun Kelly,All Night Long,General Admission,https://music.youtube.com/watch?v=Ret8pVVxtcAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,Spotlight (feat. Lzzy Hale),General Admission,https://music.youtube.com/watch?v=MkxhXZQOyS4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,All Night Long,General Admission,https://music.youtube.com/watch?v=4LOCHX7pITIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,Let You Go,bloom,https://music.youtube.com/watch?v=abBSSRlM0fslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,Rehab,bloom,https://music.youtube.com/watch?v=LAGTyVxoBdglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,27,bloom,https://music.youtube.com/watch?v=-O5M1hoBhEolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
grandson,thoughts & prayers,,https://music.youtube.com/watch?v=4DQ-2tDzJxwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Forest Blaster,Guitar Hero III (#20) Black Sabbath - Paranoid (Steve Ouimette),,https://music.youtube.com/watch?v=DetPBST5ABslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Forest Blaster,Guitar Hero III (#15) AFI - Miss Murder,,https://music.youtube.com/watch?v=zyPXlW_9jn8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Forest Blaster,Guitar Hero III (#13) The Strokes - Reptilia,,https://music.youtube.com/watch?v=jWn16UP_I-0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Forest Blaster,Guitar Hero III (#10) Heart - Barracuda (WaveGroup),,https://music.youtube.com/watch?v=qUY_9p0W0t0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Forest Blaster,Guitar Hero III (#9) Cream - Sunshine Of Your Love (WaveGroup),,https://music.youtube.com/watch?v=ER7z2f8SDYklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Forest Blaster,Guitar Hero III (#6) Beastie Boys - Sabotage,,https://music.youtube.com/watch?v=IjtSpESJDmElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Forest Blaster,Guitar Hero III (#3) Pat Benatar - Hit Me With Your Best Shot (WaveGroup),,https://music.youtube.com/watch?v=TwWsMmSIY1Ilist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
lovelytheband,broken,,https://music.youtube.com/watch?v=qr1-WpWOUk8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Joey lyrics mania,five finger death punch - wrong side of heaven (lyrics),,https://music.youtube.com/watch?v=Uw4qGfUJWSMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Joey lyrics mania,five finger death punch - wrong side of heaven (lyrics),,https://music.youtube.com/watch?v=Uw4qGfUJWSMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
NinaMusic,"Sleeping with Sirens - If you can't hang, Lyrics",,https://music.youtube.com/watch?v=bMcOuKJPnlUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Metro Station,She Likes Girls,,https://music.youtube.com/watch?v=fymYFDiM0Q8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
ShamsonNG,Sum 41 - Open Your Eyes,,https://music.youtube.com/watch?v=U9tC0H7Ehrwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,High Hopes,,https://music.youtube.com/watch?v=0LgkxEcpREwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
YUNGBLUD,Die A Little,,https://music.youtube.com/watch?v=5jd-AhBwcCQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
DyingToBeMee,Marilyn Manson - Tainted Love (Official Music Video) and Lyrics,,https://music.youtube.com/watch?v=1ybaiCgOFUQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
This May Be A Scene,Try Not to Sing or Dance 2000's Emo/Pop Punk PART 2 (For CrankThatFrank),,https://music.youtube.com/watch?v=8A3nokWtovYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
ThedemonicCreation,bring me the horizon blessed with a curse (lyrics),,https://music.youtube.com/watch?v=SFKqw6ooylwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Ludens,,https://music.youtube.com/watch?v=jWR2pkfwfuAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Dan Collins,You Me At Six - Love Me Like You Used To (HQ),,https://music.youtube.com/watch?v=2RBcAkOW8cQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Miracle in the Mourning,,https://music.youtube.com/watch?v=XPnhS391jIglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,You Me At Six - I O U (Official Audio),,https://music.youtube.com/watch?v=FAqZm2UxHTglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Fast Forward,,https://music.youtube.com/watch?v=S78rh3v67Hwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Heavy Soul,,https://music.youtube.com/watch?v=gnOWRS8-sDYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Lower Than Atlantis,Here We Go,,https://music.youtube.com/watch?v=AXpdFqZt4Uslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,If I Were In Your Shoes,,https://music.youtube.com/watch?v=ZeD8VhacY5Ilist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Straight to My Head,,https://music.youtube.com/watch?v=5MVtXLHytKUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Plus One,,https://music.youtube.com/watch?v=2hOmgj9nrZclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Loverboy,,https://music.youtube.com/watch?v=t7heVHdYT6klist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Swear,,https://music.youtube.com/watch?v=hSU4OLU8teAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,The Swarm,,https://music.youtube.com/watch?v=dd7qgRPpd3wlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Night People,,https://music.youtube.com/watch?v=-uitU1ndO3slist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Liquid Confidence (Nothing To Lose),,https://music.youtube.com/watch?v=uHFPLipc0q4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Give,,https://music.youtube.com/watch?v=r6EakBG9DuIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Reckless,,https://music.youtube.com/watch?v=FmrmencS8GMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
YouMeAtSixVEVO,You Me At Six - You Me At Six - Fresh Start Fever (Official Video),,https://music.youtube.com/watch?v=4tYucGxToC4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Stay With Me,,https://music.youtube.com/watch?v=ye5ivNkEcwolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
TheBlackbird012,"Dream Theater - ""Pull Me Under""",,https://music.youtube.com/watch?v=SGRgAULYgWElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Animals As Leaders,Physical Education,,https://music.youtube.com/watch?v=0jpOBd949O4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,GOOSE,,https://music.youtube.com/watch?v=EVSqUl-FtCIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
BelmontVEVO,Belmont - Overstepping,,https://music.youtube.com/watch?v=yZHu0VO1abIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,Crush,,https://music.youtube.com/watch?v=sWqsgEYNii4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Caravan Palace,Lone Digger,,https://music.youtube.com/watch?v=UbQgXeY_zi4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,40oz,,https://music.youtube.com/watch?v=q3o-l1LVNgwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,Champagne (feat. Nick Johnston),,https://music.youtube.com/watch?v=tv7Hyz4hqm0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Jason Richardson,Tendinitis (Orchestral Version),,https://music.youtube.com/watch?v=jSMeE6os9XYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,Finale,,https://music.youtube.com/watch?v=qNYfM0ovwuglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,LIT,,https://music.youtube.com/watch?v=per9Wz0N-QAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,Euphoria,,https://music.youtube.com/watch?v=7C19ZGLuhlQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,Yas (feat. Mario Camarena & Erick Hansel),,https://music.youtube.com/watch?v=2hln1TOQUZ0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,O.D.,,https://music.youtube.com/watch?v=IHcAi2FPrTMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Polyphia,G.O.A.T.,,https://music.youtube.com/watch?v=9_gkpYORQLUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Griswolds,16 Years,,https://music.youtube.com/watch?v=3G5F4QDoIXolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
David Dallas,Runnin',,https://music.youtube.com/watch?v=YoXa2Pl7Hk0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Lived a Lie,,https://music.youtube.com/watch?v=VxldtR106Sglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
I Prevail,Scars,,https://music.youtube.com/watch?v=tZzL4jI60p4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
LindaMar,LindaMar - Way Back When (Full EP In The Description),,https://music.youtube.com/watch?v=cQTSm4tlWwAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
LindaMar,LindaMar - Against The Grain *NEW SINGLE*,,https://music.youtube.com/watch?v=MEr0Ys7FcbIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
LindaMar,LindaMar - Breathless (Breathe Less) Official Music Video,,https://music.youtube.com/watch?v=l-sV296D4QAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
LindaMar,LindaMar - Tempest (Official Music Video),,https://music.youtube.com/watch?v=nb7b_3Si5H0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
iSeeADaytoRemember,Caraphernelia Lyrics Pierce the Veil ft. Jeremy McKinnon of A Day to Remember,,https://music.youtube.com/watch?v=KHy8hX1lHIUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
sooyoungsgf,Hell Above - Pierce the Veil Lyrics,,https://music.youtube.com/watch?v=dz6mIeOXOOAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Natalie Castellano,Bring Me The Horizon - Hospital For Souls (lyrics onscreen),,https://music.youtube.com/watch?v=25mqmENYHFQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Sleeping,Don't Hold Back,Questions And Answers,https://music.youtube.com/watch?v=ERDW9IIL6H4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Felipe22,Reptilia-The strokes- Lyrics,,https://music.youtube.com/watch?v=MrLnOfYFVvQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
andres170295,Guitar Hero 3 song Heart - Barracuda,,https://music.youtube.com/watch?v=dSoL53-Gyzslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Fatal ODs,Beastie Boys - Sabotage Lyrics,,https://music.youtube.com/watch?v=WLrTqbW0zIYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Blur,Song 2,,https://music.youtube.com/watch?v=SSbBvKaM6sklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Linkin Park,Battle Symphony,,https://music.youtube.com/watch?v=D7ab595h0AUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Three Days Grace,Never Too Late,,https://music.youtube.com/watch?v=lL2ZwXj1tXMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Linkin Park,LOST IN THE ECHO,,https://music.youtube.com/watch?v=co4YpHTqmfQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Linkin Park,Breaking the Habit,,https://music.youtube.com/watch?v=v2H4l9RpkwMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Three Days Grace,I Hate Everything About You,Three Days Grace,https://music.youtube.com/watch?v=ph9KP2_lT5Qlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
System Of A Down,Chop Suey!,Toxicity,https://music.youtube.com/watch?v=MlcJQYON2Golist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Linkin Park,Bleed It Out [Clean],,https://music.youtube.com/watch?v=OnuuYcqhzCElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Linkin Park,Faint,,https://music.youtube.com/watch?v=LYU-8IFcDPwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Evanescence,Bring Me to Life,,https://music.youtube.com/watch?v=3YxaaGgTQYMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
LordDeathstalker,Linkin Park- Lost In The Echo Lyrics,,https://music.youtube.com/watch?v=srggFS3TwKQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
BobTheBobCatt - Old Channel,"Linkin' Park - ""Battle Symphony"" (Unofficial Lyric Video)",,https://music.youtube.com/watch?v=rCHYEGVDE74list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Nightcore Time,Talking To Myself - Lyrics - Linkin Park,,https://music.youtube.com/watch?v=QEcnRfqGYLIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
d4rk3rst4r,Linkin Park - Breaking The Habit lyrics,,https://music.youtube.com/watch?v=GLQs0OrHiPYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Rexor Entertainment,Linkin Park - Numb Lyrics [HQ] [HD],,https://music.youtube.com/watch?v=-qZxMY7FZf8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
liamuzumaki,In the end - Linkin Park (with lyrics),,https://music.youtube.com/watch?v=xubrxJwLxaIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
McCraigerson,Somebody That I Used to Know- Gotye ft. Kimbra (Lyrics),,https://music.youtube.com/watch?v=hhyi3rrVB6Elist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Stinky Feet,Heavy (Lyrics) - Linkin Park ft. Kiiara,,https://music.youtube.com/watch?v=QGTNMtyd3yglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Linkin Park,In the End,,https://music.youtube.com/watch?v=eVTXPUF4Oz4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Fray,How to Save a Life,,https://music.youtube.com/watch?v=cjVQ36NhbMklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Foster The People,Pumped Up Kicks,Torches,https://music.youtube.com/watch?v=rnO-MflYxCwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The All-American Rejects,Gives You Hell,,https://music.youtube.com/watch?v=uxUATkpMQ8Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
SOADScarsSerjHD,System of a Down - Toxicity (Official Music Video HD),,https://music.youtube.com/watch?v=64FrYGRrKVYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Jerry,Nirvana - Smells Like Teen Spirit (Lyrics),,https://music.youtube.com/watch?v=zYxkezUr8MQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
dinoruto,System Of A Down- B.Y.O.B. Lyrics,,https://music.youtube.com/watch?v=3qBPoFFKmQklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
System Of A Down,Toxicity,,https://music.youtube.com/watch?v=iywaBOMvYLIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
System Of A Down,Aerials,,https://music.youtube.com/watch?v=L-iepu3EtyElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Muse,Time is Running Out,,https://music.youtube.com/watch?v=O2IuJPh6h_Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Memento Mori,,https://music.youtube.com/watch?v=CoFfOv8HIEglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Epitaph Records,"Architects - ""All Love is Lost"" (Full Album Stream)",,https://music.youtube.com/watch?v=4nXF99fI6cglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,A Wasted Hymn,,https://music.youtube.com/watch?v=Htc6SP1BEzklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Mortal After All,,https://music.youtube.com/watch?v=motGYShex5olist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Death Is Not Defeat,,https://music.youtube.com/watch?v=h82045Ld6aklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Gone With the Wind,,https://music.youtube.com/watch?v=0d-1ZilyKdwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,A Match Made in Heaven,,https://music.youtube.com/watch?v=O59JNz7rdIUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Gravity,,https://music.youtube.com/watch?v=GktXlCEJ-HUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,These Colours Don't Run,,https://music.youtube.com/watch?v=FHHJF2cUwyYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Gravedigger,,https://music.youtube.com/watch?v=S0Q0fcAT36slist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Royal Beggars,,https://music.youtube.com/watch?v=HNpWuwSVyDklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Hereafter,,https://music.youtube.com/watch?v=WqRYBWyvbRolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Architects,Doomsday,,https://music.youtube.com/watch?v=RvWbcK3YQ_olist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Tris Mikal,Tris Mikal - Deathbeds (Bring Me The Horizon Cover),,https://music.youtube.com/watch?v=kCgh2JXnHO0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me The Horizon,Deathbeds,Sempiternal (Expanded Edition),https://music.youtube.com/watch?v=YAwJto0FPIQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Hospital for Souls,,https://music.youtube.com/watch?v=HjOSydtI38Qlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,And the Snakes Start to Sing,,https://music.youtube.com/watch?v=mp3UVX6z9L8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Go to Hell for Heaven's Sake,,https://music.youtube.com/watch?v=C7cczTyQ4iYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Can You Feel My Heart,,https://music.youtube.com/watch?v=6AVRCQBc59wlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Oh No,,https://music.youtube.com/watch?v=SEp9Kh0M4f0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me The Horizon,Blasphemy,That's The Spirit,https://music.youtube.com/watch?v=HYd9B6YvIHMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Drown,,https://music.youtube.com/watch?v=TkV5709EG5Mlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me The Horizon,Run,That's The Spirit,https://music.youtube.com/watch?v=57F_JVBkykslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Avalanche,,https://music.youtube.com/watch?v=UNaYpBpRJOYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me The Horizon,What You Need,That's The Spirit,https://music.youtube.com/watch?v=k48k3BUdcXQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me The Horizon,Doomed,That's The Spirit,https://music.youtube.com/watch?v=5Oc0ja19_GUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,heavy metal (feat. Rahzel),,https://music.youtube.com/watch?v=_bvBC1mcyB0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,mother tongue,,https://music.youtube.com/watch?v=RZekS_waLUYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,fresh bruises,,https://music.youtube.com/watch?v=Pj_aE3PHTjIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,why you gotta kick me when i'm down?,,https://music.youtube.com/watch?v=3e89Y9S00pMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
BMTHOfficialVEVO,Bring Me The Horizon - sugar honey ice & tea (Lyric Video),,https://music.youtube.com/watch?v=ULj6eH5YfAwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,medicine,,https://music.youtube.com/watch?v=MocF43ncu8Ilist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,ouch,,https://music.youtube.com/watch?v=QD1vsicJevYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,in the dark,,https://music.youtube.com/watch?v=rju0pbdm4z4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,MANTRA,,https://music.youtube.com/watch?v=VAXg78MKJcMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Rise Against,Satellite,,https://music.youtube.com/watch?v=6nQCxwneUwAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Tobias Loos,Three Days Grace - Time of Dying (lyrics),,https://music.youtube.com/watch?v=pMDcYX2wRSglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
My Chemical Romance,Welcome to the Black Parade,,https://music.youtube.com/watch?v=RRKJiM9Njr8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Rise Against,Prayer of the Refugee,,https://music.youtube.com/watch?v=9-SQGOYOjxslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Rescue Me,,https://music.youtube.com/watch?v=3kIIMefEdr4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,3AM,,https://music.youtube.com/watch?v=lrELmjpktYElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
While She Sleeps,Silence Speaks (feat. Oli Sykes),,https://music.youtube.com/watch?v=eH6tqXQNWUAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Throne,,https://music.youtube.com/watch?v=Ow_qI_F2ZJIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
soem1997,Bring Me The Horizon - Follow You (Lyrics),,https://music.youtube.com/watch?v=EfE-tV8Cq00list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Rise Against,Savior,,https://music.youtube.com/watch?v=e8X3ACToii0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
A Day To Remember,All I Want,,https://music.youtube.com/watch?v=Pn-6eOxnEMIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,MANTRA,,https://music.youtube.com/watch?v=hvZxPWmnqeolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,wonderful life (feat. Dani Filth),,https://music.youtube.com/watch?v=4hoDwVy6IQ4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Cold Night,,https://music.youtube.com/watch?v=spHnq_ekaN0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,No One Does It Better,,https://music.youtube.com/watch?v=dXrlPZYBvcQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Back Again,,https://music.youtube.com/watch?v=ycW4WHDZXGMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Room to Breathe,,https://music.youtube.com/watch?v=IPtUV01R1RElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Bite My Tongue (feat. Oli Sykes),,https://music.youtube.com/watch?v=l1CTbE3u0PQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Jess Thomas,You Me At Six - No One Does It Better - Lyrics,,https://music.youtube.com/watch?v=86skxpUOqEElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
