artist,title,album,url,isDownloaded
BØRNS,Past Lives,,https://music.youtube.com/watch?v=J5ppVxDxmFglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Beach House,Take Care,,https://music.youtube.com/watch?v=N5kKenry2kUlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Wallows,Are You Bored Yet? (feat. Clairo),Nothing Happens,https://music.youtube.com/watch?v=1kwj_X1PVDUlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Alfie Templeman,Stop Thinking (About Me),,https://music.youtube.com/watch?v=kLamK0WaxIolist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Alfie Templeman,Stop Thinking (About Me),,https://music.youtube.com/watch?v=kLamK0WaxIolist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Dayglow,Listerine,Fuzzybrain,https://music.youtube.com/watch?v=4KTotvsj5_8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Beach Bunny,Sports,,https://music.youtube.com/watch?v=szeXkBYq5HUlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Foster the People,Sit Next to Me (Audio),,https://music.youtube.com/watch?v=BKLVpDTZOPQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
BØRNS,Sweet Dreams,,https://music.youtube.com/watch?v=cyN6GMY78D4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Line Up9,James Arthur - Can I Be Him (Lyrics video),,https://music.youtube.com/watch?v=mcXv4w-cm3Ulist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Jake Bugg,Rabbit Hole,,https://music.youtube.com/watch?v=nzptfHMS7f4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Mahalia,I Wish I Missed My Ex,,https://music.youtube.com/watch?v=a7kT52xL-7glist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
JERZY.,Hey Girl,Hello + Goodbye EP,https://music.youtube.com/watch?v=bIkMOybRpm8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Forrest.,Why Not Me,Warm,https://music.youtube.com/watch?v=8463BZqzjQYlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Forrest.,Grandpop's Uke,Warm,https://music.youtube.com/watch?v=IWtg_6bqfeAlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Forrest.,Your Soul,Your Soul,https://music.youtube.com/watch?v=35OWaqIQwVwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
24kGoldn,Cigarettes On Patios (Remix),,https://music.youtube.com/watch?v=XpzjreCXh6Ilist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Circa Waves,Sad Happy,,https://music.youtube.com/watch?v=5_8MAhaoyVklist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Declan McKenna,The Key to Life on Earth,,https://music.youtube.com/watch?v=rxdpozZtJkclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Declan McKenna,Humongous,,https://music.youtube.com/watch?v=YzMaDCAaVywlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Calpurnia,Greyhound,,https://music.youtube.com/watch?v=hOfOFGaQt38list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Wallows,OK,,https://music.youtube.com/watch?v=NSNcGYkp8v8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,False
Cavetown,Pigeon,,https://music.youtube.com/watch?v=nPaXvOAqVrklist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
The Neighbourhood,Cry Baby,Wiped Out!,https://music.youtube.com/watch?v=r4LGe12tNR8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
The Head and the Heart,Honeybee,Honeybee,https://music.youtube.com/watch?v=tq6POJgMXcclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
keyloginhot,Chicago If You Leave Me Now HQ    !!!,,https://music.youtube.com/watch?v=cYTmfieE8jIlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
MrSuicideSheep,Kina - i'm in love with you (lyrics),,https://music.youtube.com/watch?v=M0kq7xcVCxElist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Aqualung,To the Wonder (feat. Kina Grannis),10 Futures,https://music.youtube.com/watch?v=ZAJQNOv_-kQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
namlucyjin,Cavetown - Boys will be bugs // Lyrics,,https://music.youtube.com/watch?v=js_3XGedVqQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Cavetown,Boys Will Be Bugs,,https://music.youtube.com/watch?v=uREGk0fT0GQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Natalie Taylor,Surrender,,https://music.youtube.com/watch?v=caoP4dj2orolist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Bruno Major,Easily,,https://music.youtube.com/watch?v=sRJ4RywOPvAlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Bruno Major,Just The Same,,https://music.youtube.com/watch?v=rL5_44L0yV4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Scruffpuppie,best friend- rex orange county cover,,https://music.youtube.com/watch?v=jyzN2XzTwDElist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Scruffpuppie,skinny love- bon iver cover,,https://music.youtube.com/watch?v=e4HFctsu8JQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Gabrielle Aplin,Home,,https://music.youtube.com/watch?v=8mVbdjec0pAlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Gabrielle Aplin,Please Don't Say You Love Me,,https://music.youtube.com/watch?v=PxNYvk_0Onwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Aquilo,Calling Me,,https://music.youtube.com/watch?v=fMmWksDGLFglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Shura,Touch,,https://music.youtube.com/watch?v=x2AOjb9HW2Elist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Jane Krakowski,I Will Always Think of You,BoJack Horseman (Music from the Netflix Original Series),https://music.youtube.com/watch?v=96lwAGESRAYlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
The Regrettes,I Dare You,,https://music.youtube.com/watch?v=WOgQpjARYyclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Shura,What's It Gonna Be?,,https://music.youtube.com/watch?v=nJ4uBdmnKdslist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Hyphen Hyphen,Mama Sorry,,https://music.youtube.com/watch?v=PScPZY21m6klist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Silversun Pickups,Dots and Dashes (Enough Already),,https://music.youtube.com/watch?v=u33g0vlGaPMlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Johnny Flynn,Johnny Flynn and Laura Marling - The Water,,https://music.youtube.com/watch?v=a4QQ7HYYdWwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Michael Fiebrig,The Staves - In The Long Run,,https://music.youtube.com/watch?v=cQXNUGMERQMlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Real Estate,Darling,,https://music.youtube.com/watch?v=VUFr4SK1-l4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Rex Orange County,Loving Is Easy (feat. Benny Sings),,https://music.youtube.com/watch?v=39IU7ADaXmQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Illegal Civ,Rex Orange County - Sunflower,,https://music.youtube.com/watch?v=Z9e7K6Hx_rYlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Heartless Bastards,Only for You,,https://music.youtube.com/watch?v=gmX-ceF-N1klist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Hollow Coves,The Woods,,https://music.youtube.com/watch?v=2Q466ZPyNAolist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Hollow Coves,Coastline (Lakeside Acoustic Session),,https://music.youtube.com/watch?v=Cp-1t9B62zclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Matilda,Apologize (feat. Omvr),,https://music.youtube.com/watch?v=39rMPZFTJAwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
The Head and the Heart,Down in the Valley,,https://music.youtube.com/watch?v=2iSQGWpy0qYlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Why Don't We,8 Letters,,https://music.youtube.com/watch?v=C3DlM19x4RQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
King Princess,Ain't Together,,https://music.youtube.com/watch?v=sLJbYJzD-Y0list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Angus & Julia Stone,Big Jet Plane,,https://music.youtube.com/watch?v=yFTvbcNhEgclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
nourish.,Sara Diamond - Stop Pretending,,https://music.youtube.com/watch?v=BEDYgVv8Rtclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
nerd,VIDEOCLUB - Amour Plastique (French/English Lyrics),,https://music.youtube.com/watch?v=XZeqK7IMrXUlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Claire Laffut,Vérité,,https://music.youtube.com/watch?v=tQ3HWIsZXPMlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Pomme,À peu près,,https://music.youtube.com/watch?v=x3-00ErCfEYlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Sara Diamond,Sara Diamond - Ride (Official Music Video),,https://music.youtube.com/watch?v=34q-0w9AKwMlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Portal King Princess,Scared of Me - Mikaela Straus,,https://music.youtube.com/watch?v=Q0Ic6lNfHmMlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Portal King Princess,Lemonade - Mikaela Straus,,https://music.youtube.com/watch?v=axTWSZWrdxwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Mac Miller,Woods,,https://music.youtube.com/watch?v=g8sX6wZHhD0list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Mac Miller,Everybody,,https://music.youtube.com/watch?v=_-Ig0aeJ6jclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Timothy Lim,The Script - If You Ever Come Back,,https://music.youtube.com/watch?v=q-m1V50IOaglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
TakesTwo97XxxX,The script - For The First Time Lyrics,,https://music.youtube.com/watch?v=5lqdsCWN6Cglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
MegaMf97,Video Games - Lana Del Rey - Lyrics,,https://music.youtube.com/watch?v=_vkOOqC_g-Qlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
CocoaDoodle,Everybody Talks - Neon Trees Lyrics,,https://music.youtube.com/watch?v=H_pRyMShJ0klist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
mathew349,Animal - Neon Trees Lyrics,,https://music.youtube.com/watch?v=chJgaksG4sglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
lovelytheband,broken,finding it hard to smile,https://music.youtube.com/watch?v=HqiuqX-AMsAlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Fitz and The Tantrums,Out of My League,Out of My League,https://music.youtube.com/watch?v=4d2I6SIs_bklist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Wallows,Are You Bored Yet? (feat. Clairo),Are You Bored Yet?,https://music.youtube.com/watch?v=nt4_p9Pz0RIlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Dayglow,Can I Call You Tonight?,Can I Call You Tonight?,https://music.youtube.com/watch?v=n-IwmbARwBolist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Dalissa Raiha,Deeper Conversation | Yuna Lyrics,,https://music.youtube.com/watch?v=EkYwLwBSa34list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
NIve,NIve - Tired | in the bedroom,,https://music.youtube.com/watch?v=jCXSjsT2hB4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Loote,Your Side Of The Bed,,https://music.youtube.com/watch?v=Howqz8TFmwglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Sara Diamond,Baby,,https://music.youtube.com/watch?v=707xyA4Annslist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Sara Diamond,Back to You,,https://music.youtube.com/watch?v=0_o3q_KGfywlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Sara Diamond,Baby,,https://music.youtube.com/watch?v=xultyFSi1N8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
MusicMakesMe,"Sara Diamond | ""Ride""",,https://music.youtube.com/watch?v=IOyCyfutBTwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Slowpoke Piano Tutorial,Adventure Time -  I'm Just Your Problem (Piano Tutorial - Synthesia) / Easy,,https://music.youtube.com/watch?v=9jQCoCRntW8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Clé ment,The Funeral - Band Of Horses (Lyrics),,https://music.youtube.com/watch?v=RPeu7ZkU414list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Queenie,Fleurie || Hurricane Lyrics,,https://music.youtube.com/watch?v=pD9zp18Zp_8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Mac Miller,Good News,,https://music.youtube.com/watch?v=aIHF7u9Wwiwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
ProudPotterHeads,The A Team- Ed Sheeran lyrics,,https://music.youtube.com/watch?v=X16hfWaZIM4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Silver Adrian,Ruth B. - Lost Boy Lyrics,,https://music.youtube.com/watch?v=5usQ44zs__4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Savannah de Bruijn,Hozier - Take me to Church / Lyrics ♬,,https://music.youtube.com/watch?v=Xp4WKejt12Ylist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Milky Chance,Stolen Dance,Sadnecessary,https://music.youtube.com/watch?v=QGhjZLHVk4slist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Piolo Ocampo,Vance Joy - Riptide (Lyric Video),,https://music.youtube.com/watch?v=BdsdgL4_wuYlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Glass Animals,The Other Side Of Paradise,,https://music.youtube.com/watch?v=3WdAaAhhb6Mlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
TheSoundYouNeed,Alina Baraz & Galimatias - Fantasy,,https://music.youtube.com/watch?v=Fa2RIlsbOvAlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Clairo,Bags,,https://music.youtube.com/watch?v=L9HYJbe9Y18list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Lauv,The Story Never Ends,,https://music.youtube.com/watch?v=2kFNGAEo45Qlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Phum Viphurit,"Hello, Anxiety",,https://music.youtube.com/watch?v=b7ffmtnuSGMlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Declan McKenna,Brazil,,https://music.youtube.com/watch?v=QHgh77iE6qclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Wallows,Are You Bored Yet? (feat. Clairo),,https://music.youtube.com/watch?v=wIgmyE5Juzwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Paste Magazine,"Wallows - Are You Bored Yet? - 2/19/2019 - Paste Studios - New York, NY",,https://music.youtube.com/watch?v=pKZ2u5Opjkclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
SHAED,You Got Me Like,,https://music.youtube.com/watch?v=MBsOCryV9Twlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
SHAED,Thunder,,https://music.youtube.com/watch?v=sKvLVepWM7glist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
SHAED,Trampoline (Official Video),,https://music.youtube.com/watch?v=4h26oYuE2h0list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Ruelle,The Other Side,,https://music.youtube.com/watch?v=PVJp307TNTYlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
TENDER,Outside,,https://music.youtube.com/watch?v=iPdJM_7CgU8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Broods,Free,,https://music.youtube.com/watch?v=LDsxtBVLysslist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Broods,Bridges,,https://music.youtube.com/watch?v=0U48jwC8cZUlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Anything,Where's My Love - SYML - Lyrics,,https://music.youtube.com/watch?v=wBuif8IAOKolist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Fleurie,Hurts Like Hell,Hurts Like Hell,https://music.youtube.com/watch?v=CZJH4fq8jMUlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Zayde Wølf,Walk Through the Fire,Walk Through the Fire,https://music.youtube.com/watch?v=wDp7VRoL9Yglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
K'naan,Hurt Me Tomorrow,,https://music.youtube.com/watch?v=0E3c-X86Y6olist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Laurent Zen,The XX   Intro long version],,https://music.youtube.com/watch?v=veHqJSC-9Lolist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Broods,Heartlines,,https://music.youtube.com/watch?v=svZ666KgWqMlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
MrSuicideSheep,XYLØ - America,,https://music.youtube.com/watch?v=Pryb1VugJq4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Band Of Horses,No One's Gonna Love You,,https://music.youtube.com/watch?v=cuZo7pLnL7clist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Onewecallgod,Band of Horses - The Funeral (lyrics in description),,https://music.youtube.com/watch?v=Ao8FIszjKZglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Tommee Profitt,Hurricane (feat. Fleurie & OurVinyl),,https://music.youtube.com/watch?v=3FV5w1ItblQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Tame Impala,Mind Mischief,,https://music.youtube.com/watch?v=BgK_Er7WZVglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,False
Tame Impala,Let It Happen,,https://music.youtube.com/watch?v=pFptt7Cargclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
monkeygunk,The Less I Know The Better - Tame Impala Lyrics,,https://music.youtube.com/watch?v=O2lzmpEs29Mlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),,https://music.youtube.com/watch?v=tgvbhxb9yk8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Alesso,Let Me Go (feat. Florida Georgia Line & WATT),,https://music.youtube.com/watch?v=6cmMYouVsXglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Hailee Steinfeld,Starving (feat. Zedd),,https://music.youtube.com/watch?v=xwjwCFZpdnslist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Drax Project,Woke Up Late (feat. Hailee Steinfeld),,https://music.youtube.com/watch?v=Mc-v9NPveU4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Hailee Steinfeld,Afterlife,,https://music.youtube.com/watch?v=pFp05alGLowlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
PUBLICVEVO,PUBLIC - Make You Mine (Put Your Hand in Mine) [Official Video],,https://music.youtube.com/watch?v=nLnp0tpZ0oklist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Equilanora,MIIA - Dynasty (Lyrics),,https://music.youtube.com/watch?v=8JSdy3nLLYAlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Samm Henshaw,Broke,,https://music.youtube.com/watch?v=fe0Enf31npclist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Breakbot,Baby I'm Yours - Video Edit (feat. Irfane),,https://music.youtube.com/watch?v=6okxuiiHx2wlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Polyphia,Nasty (feat. Jason Richardson),,https://music.youtube.com/watch?v=i7UkKEEGgAQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Polyphia,Nightmare,,https://music.youtube.com/watch?v=z0Z6gljz9_Ylist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
FKJ,Tadow,,https://music.youtube.com/watch?v=hC8CH0Z3L54list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Polyphia,James Franco,,https://music.youtube.com/watch?v=FK5P94toDkIlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Vladimir Sarkisov,Tame Impala - The Less I Know The Better,,https://music.youtube.com/watch?v=YnmEePUXLRslist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
BANNERS,Shine a Light,,https://music.youtube.com/watch?v=uaLblVmnNL4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
King Princess,Upper West Side,,https://music.youtube.com/watch?v=62fsOE7rZx8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
LeChez Bowser,Toxic - Britney Spears (Lyrics),,https://music.youtube.com/watch?v=uCRT8IItGpwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Lewis Capaldi,Someone You Loved,Divinely Uninspired To A Hellish Extent,https://music.youtube.com/watch?v=pRIZohFFOMolist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Ali Gatie,It's You,,https://music.youtube.com/watch?v=PXGycbkbtW0list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
bingophobic,Slow Club - Christmas TV,,https://music.youtube.com/watch?v=9E1hCYVTvZ4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Glasvegas,Daddy’s Gone,,https://music.youtube.com/watch?v=3uSdQxKaBfUlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
aulot,Crooked fingers - Luisa's Bones,,https://music.youtube.com/watch?v=eWwWlNSfAcwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Ali Zahran,Fresh Feeling,,https://music.youtube.com/watch?v=mg8my6jI3Gwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Paulo Moniz,Fall into Place - Apartment,,https://music.youtube.com/watch?v=Hei_T3x40Rklist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Maia Klaassen,brothers martin - the missionary,,https://music.youtube.com/watch?v=MtOTuv3wMX0list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
The New Pornographers,Challengers,,https://music.youtube.com/watch?v=bHWWWa8EvzIlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
KumaniCat,The Shins - A Comet Appears,,https://music.youtube.com/watch?v=GVutw8DLuD4list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Burzum1994,"- Death Note OST I - 03 - Light's Theme (ライトのテーマ, Raito no Tēma) +Download Link in description+",,https://music.youtube.com/watch?v=E3LeZNlI0Xglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
SH MK,Near's Theme (A) - Death Note,,https://music.youtube.com/watch?v=WJW_ldC7sUAlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
xaznboix29,I'm Coming Home By P. Diddy with lyrics,,https://music.youtube.com/watch?v=vCbQ_4PxM0Elist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Sasha Sloan,at least i look cool,,https://music.youtube.com/watch?v=4pns72_4E2glist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
King Princess,Prophet,,https://music.youtube.com/watch?v=9jNyNMvaAMwlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Ines K.,Youth - Daughter,,https://music.youtube.com/watch?v=VEpMj-tqixslist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Dayglow,Hot Rod,,https://music.youtube.com/watch?v=tsJXoqvmgzMlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Dayglow,Can I Call You Tonight?,,https://music.youtube.com/watch?v=hh1WeQxfCX0list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
JAWNY,Honeypie,,https://music.youtube.com/watch?v=Wgw6tJ8yz9Mlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Angus & Julia Stone,Chateau,,https://music.youtube.com/watch?v=fFHR164mnjglist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Shadow Music,"Shawn Mendes, Camila Cabello - Señorita (Lyrics)",,https://music.youtube.com/watch?v=Sebs7UPmcrQlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),,https://music.youtube.com/watch?v=4WTt69YO2VIlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Unique Vibes,"Shawn Mendes, Camila Cabello – Señorita (Lyrics)",,https://music.youtube.com/watch?v=qSPoWWOzIv8list=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
Tessa Violet,Crush,,https://music.youtube.com/watch?v=SiAuAJBZuGslist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
King Princess,Holy,,https://music.youtube.com/watch?v=_A4B0Yc5haUlist=PLzx7xtGqjNzoElKjq_zmpzgoS8RNrqHYh,True
